time_ms,pos_step,angle_deg,target_step
2735,-4770,0.000,-4771
2740,-4771,0.000,-4772
2745,-4773,0.000,-4774
2750,-4774,0.000,-4775
2755,-4776,0.000,-4776
2760,-4777,0.000,-4778
2765,-4779,0.000,-4779
2770,-4780,0.000,-4780
2775,-4781,0.000,-4782
2780,-4783,0.000,-4783
2785,-4784,0.000,-4784
2790,-4785,0.000,-4785
2795,-4786,0.000,-4786
2800,-4787,0.000,-4787
2805,-4788,0.000,-4788
2810,-4789,0.000,-4789
2815,-4789,0.000,-4789
2820,-4790,0.000,-4790
2825,-4791,0.000,-4791
2830,-4792,0.000,-4792
2835,-4792,0.000,-4792
2840,-4793,0.000,-4793
2845,-4794,0.000,-4794
2850,-4794,0.000,-4794
2855,-4795,0.000,-4795
2860,-4795,0.000,-4795
2865,-4796,0.000,-4796
2870,-4796,0.000,-4796
2875,-4797,0.000,-4797
2880,-4797,0.000,-4797
2885,-4797,0.000,-4797
2890,-4798,0.000,-4798
2895,-4798,0.000,-4798
2900,-4798,0.000,-4798
2905,-4798,0.000,-4798
2910,-4799,0.000,-4799
2915,-4799,0.000,-4799
2920,-4799,0.000,-4799
2925,-4799,0.000,-4799
2930,-4799,0.000,-4799
2935,-4799,0.000,-4799
2940,-4800,0.000,-4800
2945,-4800,0.000,-4800
2950,-4800,0.000,-4800
2955,-4800,0.000,-4800
2960,-4800,0.000,-4800
2965,-4800,0.000,-4800
2970,-4800,0.000,-4800
2975,-4800,0.000,-4800
2980,-4800,0.000,-4800
2985,-4800,0.000,-4800
2990,-4800,0.000,-4800
2995,-4800,0.000,-4800
3000,-4800,0.000,-4800
5,-4800,0.000,-4800
10,-4800,0.000,-4800
15,-4800,0.000,-4800
20,-4800,0.000,-4800
25,-4800,0.000,-4800
30,-4800,0.000,-4800
35,-4800,0.000,-4800
40,-4800,0.000,-4800
45,-4800,0.000,-4800
50,-4800,0.000,-4800
55,-4800,0.000,-4800
60,-4799,0.000,-4799
65,-4799,0.000,-4799
70,-4799,0.000,-4799
75,-4799,0.000,-4799
80,-4799,0.000,-4799
85,-4798,0.000,-4798
90,-4798,0.000,-4798
95,-4798,0.000,-4798
100,-4797,0.000,-4797
105,-4797,0.000,-4797
110,-4796,0.000,-4796
115,-4796,0.000,-4796
120,-4795,0.000,-4795
125,-4795,0.000,-4795
130,-4794,0.000,-4794
135,-4793,0.000,-4793
140,-4792,0.000,-4792
145,-4792,0.000,-4792
150,-4791,0.000,-4791
155,-4790,0.000,-4790
160,-4789,0.000,-4789
165,-4788,0.000,-4788
170,-4787,0.000,-4787
175,-4785,0.000,-4785
180,-4784,0.000,-4784
185,-4783,0.000,-4783
190,-4782,0.000,-4782
195,-4780,0.000,-4780
200,-4779,0.000,-4779
205,-4777,0.000,-4777
210,-4776,0.000,-4775
215,-4774,0.000,-4774
220,-4773,0.000,-4772
225,-4771,0.000,-4770
230,-4769,0.000,-4768
235,-4767,0.000,-4766
240,-4765,0.000,-4764
245,-4763,0.000,-4762
250,-4760,0.000,-4759
255,-4758,0.000,-4757
260,-4755,0.000,-4755
265,-4753,0.000,-4752
270,-4751,0.000,-4749
275,-4747,0.000,-4747
280,-4745,0.000,-4743
285,-4742,0.000,-4740
290,-4740,0.000,-4738
295,-4737,0.000,-4735
300,-4734,0.000,-4732
305,-4731,0.000,-4729
310,-4727,0.000,-4725
315,-4724,0.000,-4722
320,-4720,0.000,-4718
325,-4717,0.000,-4715
330,-4713,0.000,-4711
335,-4709,0.000,-4707
340,-4706,0.000,-4703
345,-4702,0.000,-4699
350,-4699,0.000,-4695
355,-4695,0.000,-4691
360,-4691,0.000,-4687
365,-4686,0.000,-4682
370,-4682,0.000,-4678
375,-4678,0.000,-4672
380,-4673,0.000,-4668
385,-4669,0.000,-4663
390,-4664,0.000,-4659
395,-4660,0.000,-4654
400,-4655,0.000,-4649
405,-4650,0.000,-4643
410,-4645,0.000,-4638
415,-4640,0.000,-4633
420,-4635,0.000,-4627
425,-4629,0.000,-4620
430,-4624,0.000,-4616
435,-4619,0.000,-4610
440,-4614,0.000,-4604
445,-4608,0.000,-4598
450,-4601,0.000,-4590
455,-4596,0.000,-4585
460,-4590,0.000,-4579
465,-4583,0.000,-4572
470,-4577,0.000,-4566
475,-4571,0.000,-4559
480,-4564,0.000,-4552
485,-4558,0.000,-4545
490,-4551,0.000,-4538
495,-4544,0.000,-4531
500,-4537,0.000,-4523
505,-4530,0.000,-4516
510,-4523,0.000,-4509
515,-4516,0.000,-4501
520,-4509,0.000,-4493
525,-4501,0.000,-4485
530,-4494,0.000,-4477
535,-4486,0.000,-4469
540,-4479,0.000,-4461
545,-4471,0.000,-4453
550,-4463,0.000,-4444
555,-4455,0.000,-4436
560,-4447,0.000,-4427
565,-4439,0.000,-4419
570,-4430,0.000,-4410
575,-4422,0.000,-4401
580,-4414,0.000,-4392
