time_ms,angle_deg
11685,2.400
11690,2.400
11695,2.550
11700,2.550
11705,2.550
11710,2.400
11715,2.400
11720,2.400
11725,2.400
11730,2.250
11735,2.250
11740,2.100
11745,2.100
11750,1.950
11755,1.800
11760,1.650
11765,1.650
11770,1.500
11775,1.350
11780,1.200
11785,1.050
11790,0.900
11795,0.750
11800,0.600
11805,0.300
11810,0.150
11815,0.000
11820,-0.150
11825,-0.300
11830,-0.450
11835,-0.750
11840,-0.900
11845,-1.050
11850,-1.200
11855,-1.350
11860,-1.500
11865,-1.650
11870,-1.800
11875,-1.950
11880,-2.100
11885,-2.250
11890,-2.400
11895,-2.550
11900,-2.700
11905,-2.700
11910,-2.850
11915,-2.850
11920,-3.000
11925,-3.000
11930,-3.150
11935,-3.150
11940,-3.150
11945,-3.150
11950,-3.150
11955,-3.150
11960,-3.150
11965,-3.150
11970,-3.000
11975,-3.000
11980,-3.000
11985,-2.850
11990,-2.850
11995,-2.700
12000,-2.550
12005,-2.550
12010,-2.400
12015,-2.250
12020,-2.100
12025,-1.950
12030,-1.950
12035,-1.800
12040,-1.650
12045,-1.500
12050,-1.350
12055,-1.200
12060,-0.900
12065,-0.750
12070,-0.600
12075,-0.450
12080,-0.300
12085,-0.150
12090,0.000
12095,0.150
12100,0.300
12105,0.450
12110,0.600
12115,0.750
12120,0.900
12125,1.050
12130,1.200
12135,1.200
12140,1.350
12145,1.500
12150,1.650
12155,1.650
12160,1.800
12165,1.800
12170,1.950
12175,1.950
12180,1.950
12185,1.950
12190,2.100
12195,2.100
12200,2.100
12205,2.100
12210,2.100
12215,1.950
12220,1.950
12225,1.950
12230,1.800
12235,1.800
12240,1.650
12245,1.650
12250,1.500
12255,1.350
12260,1.350
12265,1.200
12270,1.050
12275,0.900
12280,0.750
12285,0.600
12290,0.450
12295,0.300
12300,0.150
12305,0.000
12310,-0.150
12315,-0.300
12320,-0.450
12325,-0.600
12330,-0.600
12335,-0.750
12340,-0.900
12345,-1.050
12350,-1.200
12355,-1.350
12360,-1.500
12365,-1.650
12370,-1.650
12375,-1.800
12380,-1.950
12385,-1.950
12390,-2.100
12395,-2.250
12400,-2.250
12405,-2.400
12410,-2.400
12415,-2.400
12420,-2.550
12425,-2.550
12430,-2.550
12435,-2.550
12440,-2.700
12445,-2.700
12450,-2.700
12455,-2.700
12460,-2.550
12465,-2.550
12470,-2.550
12475,-2.550
12480,-2.400
12485,-2.400
12490,-2.400
12495,-2.250
12500,-2.100
12505,-2.100
12510,-1.950
12515,-1.950
12520,-1.800
12525,-1.650
12530,-1.500
12535,-1.350
12540,-1.350
12545,-1.200
12550,-1.050
12555,-0.900
12560,-0.750
12565,-0.600
12570,-0.450
12575,-0.300
12580,-0.150
12585,-0.150
12590,0.000
12595,0.150
12600,0.300
12605,0.450
12610,0.600
12615,0.600
12620,0.750
12625,0.900
12630,0.900
12635,1.050
12640,1.050
12645,1.200
12650,1.200
12655,1.350
12660,1.350
12665,1.500
12670,1.500
12675,1.500
12680,1.500
12685,1.500
12690,1.500
12695,1.500
12700,1.500
12705,1.500
12710,1.500
12715,1.500
12720,1.350
12725,1.350
12730,1.350
12735,1.200
12740,1.200
12745,1.200
12750,1.050
12755,1.050
12760,0.900
12765,0.750
12770,0.750
12775,0.600
12780,0.450
12785,0.300
12790,0.300
12795,0.150
12800,0.000
12805,-0.150
12810,-0.300
12815,-0.300
12820,-0.450
12825,-0.600
12830,-0.750
12835,-0.750
12840,-0.900
12845,-1.050
12850,-1.050
12855,-1.200
12860,-1.350
12865,-1.350
12870,-1.500
12875,-1.500
12880,-1.650
12885,-1.800
12890,-1.800
12895,-1.800
12900,-1.950
12905,-1.950
12910,-1.950
12915,-2.100
12920,-2.100
12925,-2.100
12930,-2.100
12935,-2.100
12940,-2.100
12945,-2.100
12950,-2.100
12955,-2.100
12960,-2.100
12965,-2.100
12970,-2.100
12975,-2.100
12980,-2.100
12985,-1.950
12990,-1.950
12995,-1.800
13000,-1.800
13005,-1.650
13010,-1.650
13015,-1.500
13020,-1.500
13025,-1.350
13030,-1.200
13035,-1.200
13040,-1.050
13045,-0.900
13050,-0.900
13055,-0.750
13060,-0.600
13065,-0.450
13070,-0.450
13075,-0.300
13080,-0.150
13085,-0.150
13090,0.000
13095,0.150
13100,0.150
13105,0.300
13110,0.450
13115,0.450
13120,0.600
13125,0.600
13130,0.750
13135,0.750
13140,0.900
13145,0.900
13150,0.900
13155,1.050
13160,1.050
13165,1.050
13170,1.050
13175,1.050
13180,1.200
13185,1.200
13190,1.200
13195,1.200
13200,1.200
13205,1.050
13210,1.050
13215,1.050
13220,1.050
13225,1.050
13230,0.900
13235,0.900
13240,0.900
13245,0.750
13250,0.750
13255,0.600
13260,0.600
13265,0.450
13270,0.450
13275,0.300
13280,0.150
13285,0.150
13290,0.000
13295,0.000
13300,-0.150
13305,-0.300
13310,-0.300
13315,-0.450
13320,-0.600
13325,-0.600
13330,-0.750
13335,-0.750
13340,-0.900
13345,-1.050
13350,-1.050
13355,-1.200
13360,-1.200
13365,-1.350
13370,-1.350
13375,-1.500
13380,-1.500
13385,-1.650
13390,-1.650
13395,-1.650
13400,-1.800
13405,-1.800
13410,-1.800
13415,-1.800
13420,-1.800
13425,-1.950
13430,-1.950
13435,-1.950
13440,-1.950
13445,-1.950
13450,-1.950
13455,-1.800
13460,-1.800
13465,-1.800
13470,-1.800
13475,-1.650
13480,-1.650
13485,-1.500
13490,-1.500
13495,-1.350
13500,-1.350
13505,-1.200
13510,-1.050
13515,-1.050
13520,-0.900
13525,-0.750
13530,-0.750
13535,-0.600
13540,-0.450
13545,-0.300
13550,-0.300
13555,-0.150
13560,-0.150
13565,0.000
13570,0.150
13575,0.150
13580,0.150
13585,0.300
13590,0.300
13595,0.450
13600,0.450
13605,0.450
13610,0.450
13615,0.450
13620,0.450
13625,0.450
13630,0.450
13635,0.450
13640,0.450
13645,0.450
13650,0.450
13655,0.450
13660,0.450
13665,0.300
13670,0.300
13675,0.300
13680,0.300
13685,0.300
13690,0.300
13695,0.150
13700,0.150
13705,0.150
13710,0.150
13715,0.150
13720,0.150
13725,0.150
13730,0.150
13735,0.150
13740,0.150
13745,0.150
13750,0.150
13755,0.000
13760,0.000
13765,0.000
13770,0.000
13775,0.000
13780,-0.150
13785,-0.150
13790,-0.150
13795,-0.300
13800,-0.300
13805,-0.300
13810,-0.450
13815,-0.450
13820,-0.450
13825,-0.600
13830,-0.600
13835,-0.750
13840,-0.750
13845,-0.750
13850,-0.900
13855,-0.900
13860,-0.900
13865,-0.900
13870,-1.050
13875,-1.050
13880,-1.050
13885,-1.050
13890,-1.050
13895,-1.050
13900,-1.050
13905,-1.050
13910,-1.050
13915,-1.050
13920,-1.050
13925,-1.050
13930,-1.050
13935,-1.050
13940,-1.050
13945,-1.050
13950,-1.050
13955,-0.900
13960,-0.900
13965,-0.900
13970,-0.900
13975,-0.900
13980,-0.900
13985,-0.750
13990,-0.750
13995,-0.750
14000,-0.750
14005,-0.750
14010,-0.600
14015,-0.600
14020,-0.600
14025,-0.600
14030,-0.600
14035,-0.450
14040,-0.450
14045,-0.450
14050,-0.450
14055,-0.450
14060,-0.300
14065,-0.300
14070,-0.300
14075,-0.300
14080,-0.300
14085,-0.300
14090,-0.150
14095,-0.150
14100,-0.150
14105,-0.150
14110,-0.150
14115,-0.150
14120,-0.150
14125,-0.150
14130,-0.150
14135,-0.150
14140,-0.150
14145,-0.150
14150,-0.150
14155,-0.150
14160,-0.150
14165,-0.150
14170,-0.150
14175,-0.150
14180,-0.150
14185,-0.150
14190,-0.150
14195,-0.150
14200,-0.150
14205,-0.150
14210,-0.150
14215,-0.150
14220,-0.300
14225,-0.300
14230,-0.300
14235,-0.300
14240,-0.300
