time_ms,position_step,position_deg,target_step
9355,4400,0.300,4400
9360,4400,0.300,4400
9365,4400,0.300,4400
9370,4400,0.300,4400
9375,4400,0.300,4400
9380,4400,0.300,4400
9385,4400,0.300,4400
9390,4400,0.300,4400
9395,4400,0.300,4400
9400,4400,0.300,4400
9405,4400,0.300,4400
9410,4400,0.300,4400
9415,4400,0.300,4400
9420,4400,0.300,4400
9425,4400,0.300,4400
9430,4400,0.300,4400
9435,4400,0.300,4400
9440,4400,0.300,4400
9445,4400,0.300,4400
9450,4400,0.300,4400
9455,4400,0.300,4400
9460,4400,0.300,4400
9465,4400,0.300,4400
9470,4400,0.300,4400
9475,4400,0.300,4400
9480,4400,0.300,4400
9485,4400,0.300,4400
9490,4400,0.300,4400
9495,4400,0.300,4400
9500,4400,0.300,4400
9505,4400,0.300,4400
9510,4400,0.300,4400
9515,4400,0.300,4400
9520,4400,0.300,4400
9525,4400,0.300,4400
9530,4400,0.300,4400
9535,4400,0.300,4400
9540,4400,0.300,4400
9545,4400,0.300,4400
9550,4400,0.300,4400
9555,4400,0.300,4400
9560,4400,0.300,4400
9565,4400,0.300,4400
9570,4400,0.300,4400
9575,4400,0.300,4400
9580,4400,0.300,4400
9585,4400,0.300,4400
9590,4400,0.300,4400
9595,4400,0.300,4400
9600,4400,0.300,4400
9605,4400,0.300,4400
9610,4400,0.300,4400
9615,4400,0.300,4400
9620,4400,0.300,4400
9625,4400,0.300,4400
9630,4400,0.300,4400
9635,4400,0.300,4400
9640,4400,0.300,4400
9645,4400,0.300,4400
9650,4400,0.300,4400
9655,4400,0.300,4400
9660,4400,0.300,4400
9665,4400,0.300,4400
9670,4400,0.150,4400
9675,4400,0.150,4400
9680,4400,0.150,4400
9685,4400,0.150,4400
9690,4400,0.150,4400
9695,4400,0.150,4400
9700,4400,0.150,4400
9705,4400,0.150,4400
9710,4400,0.150,4400
9715,4400,0.150,4400
9720,4400,0.150,4400
9725,4400,0.150,4400
9730,4400,0.150,4400
9735,4400,0.150,4400
9740,4400,0.150,4400
9745,4400,0.150,4400
9750,4400,0.150,4400
9755,4400,0.150,4400
9760,4400,0.150,4400
9765,4400,0.300,4400
9770,4400,0.300,4400
9775,4400,0.300,4400
9780,4400,0.300,4400
9785,4400,0.300,4400
9790,4400,0.300,4400
9795,4400,0.300,4400
9800,4400,0.450,4400
9805,4400,0.450,4400
9810,4400,0.450,4400
9815,4400,0.450,4400
9820,4400,0.450,4400
9825,4400,0.450,4400
9830,4400,0.450,4400
9835,4400,0.450,4400
9840,4400,0.450,4400
9845,4400,0.450,4400
9850,4400,0.450,4400
9855,4400,0.450,4400
9860,4400,0.450,4400
9865,4400,0.300,4400
9870,4400,0.300,4400
9875,4400,0.300,4400
9880,4400,0.300,4400
9885,4400,0.450,4400
9890,4400,0.450,4400
9895,4400,0.450,4400
9900,4400,0.450,4400
9905,4400,0.450,4400
9910,4400,0.450,4400
9915,4400,0.450,4400
9920,4400,0.450,4400
9925,4400,0.450,4400
9930,4400,0.450,4400
9935,4400,0.450,4400
9940,4400,0.450,4400
9945,4400,0.450,4400
9950,4400,0.450,4400
9955,4400,0.300,4400
9960,4400,0.300,4400
9965,4400,0.300,4400
9970,4400,0.300,4400
9975,4400,0.300,4400
9980,4400,0.300,4400
9985,4400,0.300,4400
9990,4400,0.150,4400
9995,4400,0.150,4400
10000,4400,0.150,4400
10005,4400,0.150,4400
10010,4400,0.150,4400
10015,4400,0.150,4400
10020,4400,0.150,4400
10025,4400,0.150,4400
10030,4400,0.150,4400
10035,4400,0.150,4400
10040,4400,0.150,4400
10045,4400,0.150,4400
10050,4400,0.150,4400
10055,4400,0.150,4400
10060,4400,0.150,4400
10065,4400,0.150,4400
10070,4400,0.150,4400
10075,4400,0.150,4400
10080,4400,0.150,4400
10085,4400,0.150,4400
10090,4400,0.150,4400
10095,4400,0.150,4400
10100,4400,0.150,4400
10105,4400,0.150,4400
10110,4400,0.150,4400
10115,4400,0.150,4400
10120,4400,0.150,4400
10125,4400,0.150,4400
10130,4400,0.150,4400
